MofName,Label,Partition,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3
OVIDON_clean,1.0,train,4.40281,2.81637,4.39884,1.53474,0.0,0.0,0.0626,0.0407886677873776,0.0,0.0626,0.0,0.0407887,0.0,285.487,0.0,0.0,0.0,0.0,0.0,0.0646666666666666,0.2746666666666666,0.5693333333333331,0.0,-1.2666666666666668,-1.2666666666666668,-1.5333333333333332,0.0,4.266666666666668,9.6,18.2,0.0,-0.7000000000000008,2.964296666666666,9.82859333333333,0.0,0.4553333333333335,0.7453333333333336,1.000666666666667,0.0,0.0,0.0,0.0,0.0,-0.04,0.1119999999999999,0.0839999999999999,0.0,-2.0,-1.6,-3.0,0.0,2.0,4.4,5.8,0.0,-6.360000000000001,-5.202844000000001,-9.222844,0.0,0.908,1.2440000000000002,1.8580000000000003,0.8,1.4666666666666668,2.6,3.2666666666666666,0.6053533333333332,1.0685466666666668,1.6570999999999998,2.0485933333333337,2.8,7.733333333333334,11.866666666666664,14.8,110.2,151.73333333333335,183.9333333333333,219.1333333333333,147.45200000000003,262.2586666666667,320.4482046666667,426.907516,6.8771466666666665,10.7494,19.759546666666665,23.43633333333333,1.0,1.2,2.4,2.2,0.53882,0.6806800000000001,1.2179999999999995,1.1258600000000003,1.6,4.8,6.4,6.8,61.0,55.2,109.2,88.0,33.42400000000001,81.36000000000001,117.17304560000002,125.88904560000005,11.3152,10.118399999999998,22.26048,18.2608,0.0,0.0,0.0,0.0,0.0,3.73,5.77,9.5,0.0,13.0,19.0,34.0,0.0,201.0,304.0,505.0,0.0,-8.35,-5.32,-13.669999999999998,21.0,44.0,82.0,128.0,14.253100000000002,34.172,58.94600000000001,71.26000000000002,126.0,348.0,526.0,520.0,5444.0,8432.0,13714.0,9968.0,168.73059999999998,311.12,679.6657999999999,1014.9696,1.0,5.0,8.0,12.0,2.1904,5.4316,8.9836,12.224799999999998,26.0,67.0,112.0,137.0,2304.0,1872.0,3840.0,3408.0,2.8561,28.392000000000003,31.839600000000004,57.3755,27.0,56.0,86.66666666666667,105.33333333333331,12.432166666666667,28.68626666666667,40.794,44.57906666666667,142.66666666666666,346.6666666666667,466.0,470.6666666666667,1062.6666666666667,2061.333333333333,2724.6666666666665,2861.333333333333,181.0588333333333,371.1792000000001,575.3338,667.0072
OVIWIA_clean,1.0,val,4.70586,3.71228,4.70586,2.66834,0.0,0.0,0.3174,0.1189503586499471,0.0,0.3174,0.0,0.118951,0.0,332.233,0.0,0.0,0.0,0.0,0.0,0.6400000000000001,0.8350000000000001,0.33,0.0,4.5,3.5,3.0,0.0,15.0,18.5,7.0,0.0,36.4,27.34289,19.7,0.0,-2.055,-0.1900000000000001,-1.25,0.0,0.0,0.0,0.0,0.0,-0.107,-0.02,0.2819999999999999,0.0,-1.3,-1.5,-1.2,0.0,-1.7,1.0,6.2,0.0,-7.11,-3.0000000000000004,-4.94711,0.0,0.5530000000000002,0.4450000000000001,1.757,0.5,2.0,1.5,1.0,0.5618000000000001,1.5688,0.8003,0.7738,8.0,14.0,10.0,4.0,112.5,225.0,60.0,120.0,312.5,340.0,253.92775,132.5,2.39805,14.09265,7.61025,7.5336,1.0,0.5,1.3,1.5,0.5328999999999999,0.34456,0.70737,0.59349,0.5,1.8,2.8,2.7,64.0,45.6,75.2,46.4,28.09,51.728,52.417,68.354683,11.8336,4.01448,13.85288,11.706320000000002,0.0,0.0,0.0,0.0,0.0,4.2333333333333325,4.933333333333333,9.893333333333333,0.0,21.33333333333333,21.33333333333333,44.0,0.0,348.6666666666667,388.0,832.0,0.0,-9.28,-9.753333333333334,-18.75333333333333,38.0,104.0,248.0,360.0,34.39080000000002,111.6271999999999,205.60440000000008,305.2407999999998,376.0,1168.0,1980.0,2752.0,37894.0,60576.0,100320.0,94640.0,343.88719999999984,621.5167999999998,2279.161600000001,2639.468800000001,1.0,6.0,8.0,12.0,2.455866666666666,8.4332,11.169333333333332,14.793066666666666,38.0,98.66666666666669,152.66666666666666,196.0,5885.666666666667,6400.0,10349.333333333334,7257.333333333333,2.447733333333333,26.759466666666665,36.72813333333333,53.732399999999984,10.0,18.0,30.0,30.0,5.247699999999999,10.849,14.498800000000005,11.8698,48.0,108.0,102.0,54.0,619.0,1188.0,1258.0,928.0,86.6491,126.90359999999998,244.9498,234.12640000000005
OVIZOJ_clean,1.0,train,4.42185,2.43004,4.42185,1.44542,0.0,0.0,0.0769,0.0532025293686264,0.0,0.0769,0.0,0.0532027,0.0,162.07,0.0,0.0,0.0,0.0,0.0,-0.0319999999999999,-0.0319999999999999,0.1959999999999999,0.0,-1.6,-1.933333333333333,-2.533333333333333,0.0,1.6,1.6,6.866666666666665,0.0,-4.800000000000001,-4.800000000000001,-5.771406666666668,0.0,0.7120000000000001,0.7120000000000001,1.7906666666666666,0.0,0.0,0.0,0.0,0.0,-0.0424761904761904,0.2952380952380952,0.4826666666666666,0.0,-2.0,-0.7333333333333333,-0.2761904761904761,0.0,2.123809523809524,7.619047619047618,10.628571428571428,0.0,-7.065714285714288,-4.958746095238096,-2.6803624761904765,0.0,0.979809523809524,1.7924761904761908,2.177428571428572,0.8,0.8,1.6,1.933333333333333,0.4263199999999999,0.44968,0.876,0.8871933333333335,0.8,2.4,3.5333333333333328,4.466666666666667,51.2,38.4,89.6,68.8,22.472,47.912,70.384,84.89578866666668,9.46688,7.017599999999999,16.484479999999998,16.718400000000003,1.0,1.4476190476190478,3.1428571428571432,3.314285714285714,0.5424847619047618,0.8255866666666668,1.505857142857143,1.4559733333333331,2.59047619047619,8.514285714285716,12.219047619047618,10.142857142857144,59.142857142857146,64.85714285714285,119.6,107.06666666666668,36.726000000000006,105.00390476190478,164.20957824761908,147.26987643809525,10.994285714285716,11.91165714285714,26.860548571428573,27.83315809523809,0.0,0.0,0.0,0.0,0.0,1.905,2.93,5.324999999999999,0.0,5.75,6.75,18.75,0.0,80.75,131.5,214.25,0.0,-5.82,-3.33,-8.4425,37.0,82.0,138.0,164.0,23.69890000000001,55.8406,90.8934,93.71440000000004,220.0,568.0,836.0,746.0,4629.0,9048.0,12906.0,10644.0,298.0404,604.9767999999999,1108.2325999999998,1307.2964000000002,1.0,4.0,6.25,9.5,1.4641,3.55135,5.6053250000000014,7.4657,16.0,41.0,73.0,77.0,784.0,875.0,1218.0,1449.0,3.6481,25.7086,29.160925,50.78212499999999,26.4,53.2,84.8,106.4,11.94888,26.614280000000008,38.987680000000005,45.1212,138.0,336.4,457.6,518.4,893.2,1675.2,2465.6,2526.4,197.10196,370.1274,602.1766399999999,731.67904
OVIZUP_clean,1.0,train,4.04292,2.94858,4.03909,1.39082,0.0,0.0,0.0131,0.0094189039559396,0.0,0.0131,0.0,0.00941894,0.0,76.1808,0.0,0.0,0.0,0.0,0.0,-0.024,-0.024,0.4199999999999999,0.0,-1.2,-1.8,-1.2,0.0,1.2,1.2,9.0,0.0,-3.6000000000000005,-3.6000000000000005,-0.3085320000000005,0.0,0.534,0.534,1.727999999999999,0.0,0.0,0.0,0.0,0.0,-0.0417142857142856,0.3908571428571428,0.4571428571428571,0.0,-2.0,-0.5142857142857142,-0.2857142857142857,0.0,2.0857142857142854,9.028571428571428,10.0,0.0,-7.208571428571429,-4.236697142857143,-2.900773142857143,0.0,0.9757142857142862,1.977714285714286,2.0628571428571427,0.6,0.6,1.2,1.8,0.3197399999999999,0.33726,0.657,0.65262,0.6,1.8,3.0,3.0,38.4,28.8,67.2,43.2,16.854,35.934,52.788,52.1972196,7.10016,5.263199999999999,12.363359999999997,15.35616,1.0,1.5714285714285712,3.3142857142857145,3.0857142857142854,0.5472771428571427,0.89958,1.5402857142857145,1.3591885714285712,2.885714285714285,9.17142857142857,12.742857142857142,10.0,56.71428571428571,69.08571428571429,113.6,95.25714285714288,41.044,119.19885714285716,178.92984457142862,149.61031634285715,10.574628571428573,12.70628571428571,27.100022857142854,24.91465142857143,0.0,0.0,0.0,0.0,0.0,2.37,3.0800000000000005,8.389999999999999,0.0,13.0,15.0,44.5,0.0,101.5,154.0,340.5,0.0,-7.049999999999999,-4.479999999999999,-12.495000000000005,22.0,50.0,94.0,134.0,14.335,35.013000000000005,64.39699999999999,82.02260000000001,144.0,404.0,664.0,664.0,2495.0,5620.0,9730.0,9056.0,177.5501,366.626,783.6808000000001,1081.1194,1.0,5.0,8.0,15.0,1.4640999999999995,4.4528,7.9860000000000015,11.809599999999996,26.0,68.0,141.0,163.0,784.0,1078.0,1960.0,2226.0,3.6481,31.706000000000003,37.7416,78.58694999999999,28.5,58.0,95.0,121.0,11.824050000000002,27.56600000000001,40.44070000000001,45.904500000000006,153.0,378.0,517.0,571.0,790.0,1596.0,2249.0,2238.0,193.29805,385.30500000000006,630.0403999999999,770.8389
OWEYOF_clean,0.0,val,6.37405,4.45765,6.36152,1.04803,1128.81,1077.07,0.3395,0.3239411085560528,0.3395,0.0,0.323941,0.0,1114.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0522222222222222,0.2277777777777777,-0.0888888888888889,0.0,-1.4444444444444444,0.3333333333333333,-4.0,0.0,4.888888888888889,7.222222222222222,4.444444444444444,0.0,-2.566666666666668,0.0190622222222215,-14.133333333333333,0.0,0.7322222222222224,0.942222222222222,2.0177777777777783,0.0,0.0,0.0,0.0,0.0,-0.0333333333333333,0.3,0.4933333333333333,0.0,-2.0,-0.6666666666666666,0.6666666666666666,0.0,1.6666666666666667,3.333333333333333,8.666666666666666,0.0,-6.500000000000001,-9.342813333333334,1.257186666666667,0.0,0.816666666666667,2.0800000000000005,1.4466666666666663,1.0,1.7777777777777777,2.777777777777778,2.6666666666666665,0.7086444444444444,1.2434222222222224,1.4998222222222222,1.512622222222222,3.777777777777777,11.333333333333334,12.0,13.777777777777777,124.66666666666669,166.66666666666666,139.55555555555554,122.66666666666669,150.10666666666668,280.8911111111111,179.903384,180.8,9.531866666666668,13.478466666666664,23.949155555555564,22.48533333333333,1.0,1.6666666666666667,3.333333333333333,2.0,0.5625,0.9625,1.6500000000000004,0.7549999999999999,3.0,9.0,12.0,6.666666666666667,49.0,70.0,140.0,37.333333333333336,54.76,139.36666666666667,251.67015200000003,100.21681866666664,9.241600000000002,12.920000000000002,24.482133333333334,14.085333333333333,0.0,0.0,0.0,0.0,0.0,3.06,4.900000000000001,12.000000000000004,0.0,20.0,30.0,80.0,0.0,120.0,210.0,420.0,0.0,-6.960000000000001,-6.699999999999999,-10.720000000000002,21.0,44.0,66.0,108.0,15.0532,33.3348,47.1422,68.03160000000004,122.0,328.0,420.0,472.0,2407.0,4900.0,5894.0,7656.0,150.63459999999998,302.88000000000005,487.8936,814.0032000000001,1.0,6.0,10.0,20.0,1.5876,5.670000000000001,9.702,16.632000000000005,36.0,96.0,180.0,240.0,729.0,1134.0,1620.0,3240.0,3.5344,34.2912,47.93999999999999,90.84159999999996,44.0,96.0,160.0,202.0,19.34200000000001,47.74000000000002,74.75599999999999,87.661,256.0,656.0,992.0,1078.0,1258.0,2832.0,4332.0,4864.0,295.1157999999997,642.3960000000002,1075.8048,1327.903
OWIHEJ_clean,1.0,val,7.35182,7.16983,7.35182,1.33314,1470.99,1103.4,0.4732,0.3549514679628546,0.4732,0.0,0.354952,0.0,695.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133333333333333,-0.0133333333333333,-0.0266666666666666,0.0,-0.6666666666666666,-0.6666666666666666,-1.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,-2.0000000000000004,-2.0000000000000004,-4.000000000000001,0.0,0.2966666666666668,0.2966666666666668,0.5933333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5328999999999998,0.1873666666666666,0.365,0.3747333333333333,0.3333333333333333,1.0,1.3333333333333333,2.0,64.0,16.0,37.333333333333336,32.0,28.09,19.96333333333333,29.326666666666668,39.92666666666667,11.833600000000002,2.9239999999999995,6.868533333333332,5.847999999999999,0.0,0.0,0.0,0.0,0.0,4.14,4.699999999999999,9.499999999999996,0.0,22.0,22.0,50.0,0.0,246.0,268.0,582.0,0.0,-9.96,-3.919999999999999,-19.68,36.0,88.0,192.0,304.0,24.014400000000023,69.90479999999998,132.00079999999997,185.4784,280.0,824.0,1480.0,1904.0,11176.0,20416.0,38104.0,38912.0,320.7255999999999,635.1616000000001,1842.6208000000008,2358.463999999998,1.0,6.0,8.0,14.0,2.0164,6.2196,9.4572,14.7396,36.0,84.0,156.0,204.0,2401.0,2352.0,6076.0,5096.0,3.1684,36.7392,32.3248,79.38799999999998,30.0,62.0,96.0,124.0,14.571000000000003,32.57100000000001,48.5536,57.75000000000004,158.0,390.0,560.0,636.0,1094.0,2064.0,3152.0,3408.0,227.7487999999999,428.757,681.7808,836.0940000000003
OWIHIN_clean,1.0,train,7.33385,7.16625,7.33385,1.33826,1457.12,1088.82,0.4709,0.3518748225307488,0.4709,0.0,0.351875,0.0,689.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133333333333333,-0.0133333333333333,-0.0266666666666666,0.0,-0.6666666666666666,-0.6666666666666666,-1.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,-2.0000000000000004,-2.0000000000000004,-4.000000000000001,0.0,0.2966666666666668,0.2966666666666668,0.5933333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5328999999999998,0.1873666666666666,0.365,0.3747333333333333,0.3333333333333333,1.0,1.3333333333333333,2.0,64.0,16.0,37.333333333333336,32.0,28.09,19.96333333333333,29.326666666666668,39.92666666666667,11.833600000000002,2.9239999999999995,6.868533333333332,5.847999999999999,0.0,0.0,0.0,0.0,0.0,4.14,4.699999999999999,9.499999999999996,0.0,22.0,22.0,50.0,0.0,246.0,268.0,582.0,0.0,-9.96,-3.919999999999999,-19.68,36.0,88.0,192.0,304.0,24.014400000000023,69.90479999999998,132.00079999999997,185.4784,280.0,824.0,1480.0,1904.0,11176.0,20416.0,38104.0,38912.0,320.7255999999999,635.1616000000001,1842.6208000000008,2358.463999999998,1.0,6.0,8.0,14.0,2.0164,6.2196,9.4572,14.7396,36.0,84.0,156.0,204.0,2401.0,2352.0,6076.0,5096.0,3.1684,36.7392,32.3248,79.38799999999998,30.0,62.0,96.0,124.0,14.571000000000003,32.57100000000001,48.5536,57.75000000000004,158.0,390.0,560.0,636.0,1094.0,2064.0,3152.0,3408.0,227.7487999999999,428.757,681.7808,836.0940000000003
OWIHOT_clean,1.0,test,7.43041,7.28084,7.43041,1.32488,1453.08,1096.76,0.4722,0.356409637099209,0.4722,0.0,0.35641,0.0,698.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133333333333333,-0.0133333333333333,-0.0266666666666666,0.0,-0.6666666666666666,-0.6666666666666666,-1.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,-2.0000000000000004,-2.0000000000000004,-4.000000000000001,0.0,0.2966666666666668,0.2966666666666668,0.5933333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5328999999999998,0.1873666666666666,0.365,0.3747333333333333,0.3333333333333333,1.0,1.3333333333333333,2.0,64.0,16.0,37.333333333333336,32.0,28.09,19.96333333333333,29.326666666666668,39.92666666666667,11.833600000000002,2.9239999999999995,6.868533333333332,5.847999999999999,0.0,0.0,0.0,0.0,0.0,4.14,4.699999999999999,9.499999999999996,0.0,22.0,22.0,50.0,0.0,246.0,268.0,582.0,0.0,-9.96,-3.919999999999999,-19.68,36.0,88.0,192.0,304.0,24.014400000000023,69.90479999999998,132.00079999999997,185.4784,280.0,824.0,1480.0,1904.0,11176.0,20416.0,38104.0,38912.0,320.7255999999999,635.1616000000001,1842.6208000000008,2358.463999999998,1.0,6.0,8.0,14.0,2.0164,6.2196,9.4572,14.7396,36.0,84.0,156.0,204.0,2401.0,2352.0,6076.0,5096.0,3.1684,36.7392,32.3248,79.38799999999998,30.0,62.0,96.0,124.0,14.571000000000003,32.57100000000001,48.5536,57.75000000000004,158.0,390.0,560.0,636.0,1094.0,2064.0,3152.0,3408.0,227.7487999999999,428.757,681.7808,836.0940000000003
OWIHUZ_clean,1.0,train,7.37967,7.19831,7.37967,1.32559,1473.12,1111.29,0.4744,0.3578783786842085,0.4744,0.0,0.357879,0.0,701.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133333333333333,-0.0133333333333333,-0.0266666666666666,0.0,-0.6666666666666666,-0.6666666666666666,-1.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,-2.0000000000000004,-2.0000000000000004,-4.000000000000001,0.0,0.2966666666666668,0.2966666666666668,0.5933333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5328999999999998,0.1873666666666666,0.365,0.3747333333333333,0.3333333333333333,1.0,1.3333333333333333,2.0,64.0,16.0,37.333333333333336,32.0,28.09,19.96333333333333,29.326666666666668,39.92666666666667,11.833600000000002,2.9239999999999995,6.868533333333332,5.847999999999999,0.0,0.0,0.0,0.0,0.0,4.14,4.699999999999999,9.499999999999996,0.0,22.0,22.0,50.0,0.0,246.0,268.0,582.0,0.0,-9.96,-3.919999999999999,-19.68,36.0,88.0,192.0,304.0,24.014400000000023,69.90479999999998,132.00079999999997,185.4784,280.0,824.0,1480.0,1904.0,11176.0,20416.0,38104.0,38912.0,320.7255999999999,635.1616000000001,1842.6208000000008,2358.463999999998,1.0,6.0,8.0,14.0,2.0164,6.2196,9.4572,14.7396,36.0,84.0,156.0,204.0,2401.0,2352.0,6076.0,5096.0,3.1684,36.7392,32.3248,79.38799999999998,30.0,62.0,96.0,124.0,14.571000000000003,32.57100000000001,48.5536,57.75000000000004,158.0,390.0,560.0,636.0,1094.0,2064.0,3152.0,3408.0,227.7487999999999,428.757,681.7808,836.0940000000003
OWIJAH_clean,1.0,val,7.38821,7.21115,7.38821,1.32603,1466.3,1105.78,0.4738,0.357307149913652,0.4738,0.0,0.357306,0.0,699.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133333333333333,-0.0133333333333333,-0.0266666666666666,0.0,-0.6666666666666666,-0.6666666666666666,-1.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,-2.0000000000000004,-2.0000000000000004,-4.000000000000001,0.0,0.2966666666666668,0.2966666666666668,0.5933333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5328999999999998,0.1873666666666666,0.365,0.3747333333333333,0.3333333333333333,1.0,1.3333333333333333,2.0,64.0,16.0,37.333333333333336,32.0,28.09,19.96333333333333,29.326666666666668,39.92666666666667,11.833600000000002,2.9239999999999995,6.868533333333332,5.847999999999999,0.0,0.0,0.0,0.0,0.0,4.14,4.699999999999999,9.499999999999996,0.0,22.0,22.0,50.0,0.0,246.0,268.0,582.0,0.0,-9.96,-3.919999999999999,-19.68,36.0,88.0,192.0,304.0,24.014400000000023,69.90479999999998,132.00079999999997,185.4784,280.0,824.0,1480.0,1904.0,11176.0,20416.0,38104.0,38912.0,320.7255999999999,635.1616000000001,1842.6208000000008,2358.463999999998,1.0,6.0,8.0,14.0,2.0164,6.2196,9.4572,14.7396,36.0,84.0,156.0,204.0,2401.0,2352.0,6076.0,5096.0,3.1684,36.7392,32.3248,79.38799999999998,30.0,62.0,96.0,124.0,14.571000000000003,32.57100000000001,48.5536,57.75000000000004,158.0,390.0,560.0,636.0,1094.0,2064.0,3152.0,3408.0,227.7487999999999,428.757,681.7808,836.0940000000003
OWIJEL_clean,1.0,train,7.47492,7.33485,7.47492,1.32685,1455.03,1096.6,0.4748,0.3578399969853412,0.4748,0.0,0.357839,0.0,701.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133333333333333,-0.0133333333333333,-0.0266666666666666,0.0,-0.6666666666666666,-0.6666666666666666,-1.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,-2.0000000000000004,-2.0000000000000004,-4.000000000000001,0.0,0.2966666666666668,0.2966666666666668,0.5933333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5328999999999998,0.1873666666666666,0.365,0.3747333333333333,0.3333333333333333,1.0,1.3333333333333333,2.0,64.0,16.0,37.333333333333336,32.0,28.09,19.96333333333333,29.326666666666668,39.92666666666667,11.833600000000002,2.9239999999999995,6.868533333333332,5.847999999999999,0.0,0.0,0.0,0.0,0.0,4.14,4.699999999999999,9.499999999999996,0.0,22.0,22.0,50.0,0.0,246.0,268.0,582.0,0.0,-9.96,-3.919999999999999,-19.68,36.0,88.0,192.0,304.0,24.014400000000023,69.90479999999998,132.00079999999997,185.4784,280.0,824.0,1480.0,1904.0,11176.0,20416.0,38104.0,38912.0,320.7255999999999,635.1616000000001,1842.6208000000008,2358.463999999998,1.0,6.0,8.0,14.0,2.0164,6.2196,9.4572,14.7396,36.0,84.0,156.0,204.0,2401.0,2352.0,6076.0,5096.0,3.1684,36.7392,32.3248,79.38799999999998,30.0,62.0,96.0,124.0,14.571000000000003,32.57100000000001,48.5536,57.75000000000004,158.0,390.0,560.0,636.0,1094.0,2064.0,3152.0,3408.0,227.7487999999999,428.757,681.7808,836.0940000000003
